DATEMONTHINT,STATION,PERIOD,RIDERS_PER_WEEKDAY,
201505,Southern Avenue,AM Peak,2830.2,
201505,Southern Avenue,Evening,262.5,
201505,Southern Avenue,Late Night Peak,8.7,
201505,Southern Avenue,Midday,885.5,
201505,Southern Avenue,PM Peak,503.6,
201505,Spring Hill,AM Peak,537.2,
201505,Spring Hill,Evening,157.6,
201505,Spring Hill,Late Night Peak,3.3,
201505,Spring Hill,Midday,270.9,
201505,Spring Hill,PM Peak,439.5,
201505,Stadium-Armory,AM Peak,1189.2,
201505,Stadium-Armory,Evening,323.5,
201505,Stadium-Armory,Late Night Peak,7.3,
201505,Stadium-Armory,Midday,678.8,
201505,Stadium-Armory,PM Peak,611,
201505,Suitland,AM Peak,2994.3,
201505,Suitland,Evening,288.4,
201505,Suitland,Late Night Peak,7.3,
201505,Suitland,Midday,1020.1,
201505,Suitland,PM Peak,935.7,
201505,Takoma,AM Peak,3197.6,
201505,Takoma,Evening,374.8,
201505,Takoma,Late Night Peak,12.5,
201505,Takoma,Midday,1246.6,
201505,Takoma,PM Peak,869.3,
201505,Tenleytown-AU,AM Peak,1776,
201505,Tenleytown-AU,Evening,793.5,
201505,Tenleytown-AU,Late Night Peak,15.9,
201505,Tenleytown-AU,Midday,1407.3,
201505,Tenleytown-AU,PM Peak,2388,
201505,Twinbrook,AM Peak,2244,
201505,Twinbrook,Evening,289.7,
201505,Twinbrook,Late Night Peak,10.3,
201505,Twinbrook,Midday,892.1,
201505,Twinbrook,PM Peak,991.5,
201505,Tysons Corner,AM Peak,549.8,
201505,Tysons Corner,Evening,739.6,
201505,Tysons Corner,Late Night Peak,14.1,
201505,Tysons Corner,Midday,574.5,
201505,Tysons Corner,PM Peak,1271.6,
201505,U Street-Cardozo,AM Peak,2084.7,
201505,U Street-Cardozo,Evening,1990.8,
201505,U Street-Cardozo,Late Night Peak,337.6,
201505,U Street-Cardozo,Midday,1335.2,
201505,U Street-Cardozo,PM Peak,2075.4,
201505,Union Station,AM Peak,9397.4,
201505,Union Station,Evening,3680,
201505,Union Station,Late Night Peak,81.1,
201505,Union Station,Midday,5844,
201505,Union Station,PM Peak,11787,
201505,Van Dorn Street,AM Peak,2173.5,
201505,Van Dorn Street,Evening,168.9,
201505,Van Dorn Street,Late Night Peak,2.6,
201505,Van Dorn Street,Midday,495.3,
201505,Van Dorn Street,PM Peak,397.2,
201505,Van Ness-UDC,AM Peak,2574.7,
201505,Van Ness-UDC,Evening,567.8,
201505,Van Ness-UDC,Late Night Peak,10.4,
201505,Van Ness-UDC,Midday,1526.1,
201505,Van Ness-UDC,PM Peak,1594.3,
201505,Vienna,AM Peak,7712,
201505,Vienna,Evening,400.1,
201505,Vienna,Late Night Peak,6.6,
201505,Vienna,Midday,1767.9,
201505,Vienna,PM Peak,1289,
201505,Virginia Square-GMU,AM Peak,1927.9,
201505,Virginia Square-GMU,Evening,312,
201505,Virginia Square-GMU,Late Night Peak,6.2,
201505,Virginia Square-GMU,Midday,719,
201505,Virginia Square-GMU,PM Peak,1023.1,
201505,Waterfront,AM Peak,1275.3,
201505,Waterfront,Evening,557.8,
201505,Waterfront,Late Night Peak,14.3,
201505,Waterfront,Midday,989.1,
201505,Waterfront,PM Peak,1345.1,
201505,West Falls Church,AM Peak,2058.1,
201505,West Falls Church,Evening,127.8,
201505,West Falls Church,Late Night Peak,1.6,
201505,West Falls Church,Midday,526.7,
201505,West Falls Church,PM Peak,340.1,
201505,West Hyattsville,AM Peak,2205.5,
201505,West Hyattsville,Evening,233.5,
201505,West Hyattsville,Late Night Peak,7,
201505,West Hyattsville,Midday,844.7,
201505,West Hyattsville,PM Peak,553.4,
201505,Wheaton,AM Peak,2215.2,
201505,Wheaton,Evening,426.1,
201505,Wheaton,Late Night Peak,9.8,
201505,Wheaton,Midday,876.4,
201505,Wheaton,PM Peak,705.2,
201505,White Flint,AM Peak,1638.3,
201505,White Flint,Evening,301,
201505,White Flint,Late Night Peak,14.1,
201505,White Flint,Midday,778.1,
201505,White Flint,PM Peak,1138.2,
201505,Wiehle,AM Peak,5225.7,
201505,Wiehle,Evening,383.4,
201505,Wiehle,Late Night Peak,4.5,
201505,Wiehle,Midday,1379.8,
201505,Wiehle,PM Peak,1608,
201505,Woodley Park-Zoo,AM Peak,2336.1,
201505,Woodley Park-Zoo,Evening,830.2,
201505,Woodley Park-Zoo,Late Night Peak,66.6,
201505,Woodley Park-Zoo,Midday,1903.5,
201505,Woodley Park-Zoo,PM Peak,1889.7,
201506,Addison Road,AM Peak,2086.7,
201506,Addison Road,Evening,200.8,
201506,Addison Road,Late Night Peak,5.2,
201506,Addison Road,Midday,761.5,
201506,Addison Road,PM Peak,349.5,
201506,Anacostia,AM Peak,2835,
201506,Anacostia,Evening,493.2,
201506,Anacostia,Late Night Peak,14.5,
201506,Anacostia,Midday,2043,
201506,Anacostia,PM Peak,1672.6,
201506,Archives-Navy Memorial,AM Peak,400.6,
201506,Archives-Navy Memorial,Evening,1542.1,
201506,Archives-Navy Memorial,Late Night Peak,25,
201506,Archives-Navy Memorial,Midday,1740.5,
201506,Archives-Navy Memorial,PM Peak,6324.5,
201506,Arlington Cemetery,AM Peak,21.1,
201506,Arlington Cemetery,Evening,216.8,
201506,Arlington Cemetery,Late Night Peak,1,
201506,Arlington Cemetery,Midday,1249.4,
201506,Arlington Cemetery,PM Peak,844.2,
201506,Ballston,AM Peak,4787.3,
201506,Ballston,Evening,1093.7,
201506,Ballston,Late Night Peak,19.9,
201506,Ballston,Midday,2143.4,
201506,Ballston,PM Peak,3955.4,
201506,Benning Road,AM Peak,1532.6,
201506,Benning Road,Evening,208.8,
201506,Benning Road,Late Night Peak,6.9,
201506,Benning Road,Midday,837.4,
201506,Benning Road,PM Peak,441.6,
201506,Bethesda,AM Peak,3331.9,
201506,Bethesda,Evening,1399.1,
201506,Bethesda,Late Night Peak,31.2,
201506,Bethesda,Midday,2074.4,
201506,Bethesda,PM Peak,4035.7,
201506,Braddock Road,AM Peak,2796.5,
201506,Braddock Road,Evening,281,
201506,Braddock Road,Late Night Peak,4.9,
201506,Braddock Road,Midday,767.7,
201506,Braddock Road,PM Peak,986.9,
201506,Branch Avenue,AM Peak,4569.7,
201506,Branch Avenue,Evening,215.5,
201506,Branch Avenue,Late Night Peak,2.3,
201506,Branch Avenue,Midday,979.9,
201506,Branch Avenue,PM Peak,554.2,
201506,Brookland,AM Peak,2447.9,
201506,Brookland,Evening,582.3,
201506,Brookland,Late Night Peak,12.5,
201506,Brookland,Midday,1535.7,
201506,Brookland,PM Peak,1859.3,
201506,Capitol Heights,AM Peak,1196.7,
201506,Capitol Heights,Evening,123,
201506,Capitol Heights,Late Night Peak,3.1,
201506,Capitol Heights,Midday,477,
201506,Capitol Heights,PM Peak,237.2,
201506,Capitol South,AM Peak,940.5,
201506,Capitol South,Evening,1279.2,
201506,Capitol South,Late Night Peak,11.5,
201506,Capitol South,Midday,2179.8,
201506,Capitol South,PM Peak,5395.1,
201506,Cheverly,AM Peak,908.1,
201506,Cheverly,Evening,60.3,
201506,Cheverly,Late Night Peak,1.5,
201506,Cheverly,Midday,258.2,
201506,Cheverly,PM Peak,151.7,
201506,Clarendon,AM Peak,2064,
201506,Clarendon,Evening,794.9,
201506,Clarendon,Late Night Peak,112.6,
201506,Clarendon,Midday,850.8,
201506,Clarendon,PM Peak,1144.6,
201506,Cleveland Park,AM Peak,2187,
201506,Cleveland Park,Evening,434.7,
201506,Cleveland Park,Late Night Peak,11.9,
201506,Cleveland Park,Midday,933.5,
201506,Cleveland Park,PM Peak,744.7,
201506,College Park-U of MD,AM Peak,2327.5,
201506,College Park-U of MD,Evening,300.3,
201506,College Park-U of MD,Late Night Peak,7.1,
201506,College Park-U of MD,Midday,1326.6,
201506,College Park-U of MD,PM Peak,1201.8,
201506,Columbia Heights,AM Peak,4319.9,
201506,Columbia Heights,Evening,1721.1,
201506,Columbia Heights,Late Night Peak,67.3,
201506,Columbia Heights,Midday,2763,
201506,Columbia Heights,PM Peak,3371.8,
201506,Congress Heights,AM Peak,1294.1,
201506,Congress Heights,Evening,166.1,
201506,Congress Heights,Late Night Peak,5.3,
201506,Congress Heights,Midday,678.1,
201506,Congress Heights,PM Peak,429.3,
201506,Court House,AM Peak,3518.8,
201506,Court House,Evening,682.8,
201506,Court House,Late Night Peak,23,
201506,Court House,Midday,1308.9,
201506,Court House,PM Peak,2238.9,
201506,Crystal City,AM Peak,4061.3,
201506,Crystal City,Evening,1006.7,
201506,Crystal City,Late Night Peak,21.2,
201506,Crystal City,Midday,2630.3,
201506,Crystal City,PM Peak,4819.4,
201506,Deanwood,AM Peak,829.2,
201506,Deanwood,Evening,109,
201506,Deanwood,Late Night Peak,3,
201506,Deanwood,Midday,374.5,
201506,Deanwood,PM Peak,233,
201506,Dunn Loring,AM Peak,2640,
201506,Dunn Loring,Evening,220.7,
201506,Dunn Loring,Late Night Peak,6.7,
201506,Dunn Loring,Midday,824.4,
201506,Dunn Loring,PM Peak,858.3,
201506,Dupont Circle,AM Peak,4197.8,
201506,Dupont Circle,Evening,4430.8,
201506,Dupont Circle,Late Night Peak,234.4,
201506,Dupont Circle,Midday,4207,
201506,Dupont Circle,PM Peak,8379.1,
201506,East Falls Church,AM Peak,2855.5,
201506,East Falls Church,Evening,231.3,
201506,East Falls Church,Late Night Peak,6.2,
201506,East Falls Church,Midday,815.5,
201506,East Falls Church,PM Peak,682.3,
201506,Eastern Market,AM Peak,2237.6,
201506,Eastern Market,Evening,1022.7,
201506,Eastern Market,Late Night Peak,38.8,
201506,Eastern Market,Midday,1413.2,
201506,Eastern Market,PM Peak,1535.4,
201506,Eisenhower Avenue,AM Peak,795.5,
201506,Eisenhower Avenue,Evening,136.4,
201506,Eisenhower Avenue,Late Night Peak,4.6,
201506,Eisenhower Avenue,Midday,356.4,
201506,Eisenhower Avenue,PM Peak,501.3,
201506,Farragut North,AM Peak,1364,
201506,Farragut North,Evening,4173.5,
201506,Farragut North,Late Night Peak,88.3,
201506,Farragut North,Midday,4047.1,
201506,Farragut North,PM Peak,15365,
201506,Farragut West,AM Peak,1608.2,
201506,Farragut West,Evening,3755.8,
201506,Farragut West,Late Night Peak,86.5,
201506,Farragut West,Midday,3723.5,
201506,Farragut West,PM Peak,14351,
201506,Federal Center SW,AM Peak,470.3,
201506,Federal Center SW,Evening,444.7,
201506,Federal Center SW,Late Night Peak,2.8,
201506,Federal Center SW,Midday,1069.6,
201506,Federal Center SW,PM Peak,3790.5,
201506,Federal Triangle,AM Peak,184.4,
201506,Federal Triangle,Evening,1120.2,
201506,Federal Triangle,Late Night Peak,9.7,
201506,Federal Triangle,Midday,1633.3,
201506,Federal Triangle,PM Peak,6239.3,
201506,Foggy Bottom,AM Peak,4144,
201506,Foggy Bottom,Evening,4281.8,
201506,Foggy Bottom,Late Night Peak,85.1,
201506,Foggy Bottom,Midday,4282.5,
201506,Foggy Bottom,PM Peak,10487.8,
201506,Forest Glen,AM Peak,1628.1,
201506,Forest Glen,Evening,106.8,
201506,Forest Glen,Late Night Peak,2.1,
201506,Forest Glen,Midday,382.9,
201506,Forest Glen,PM Peak,287.6,
201506,Fort Totten,AM Peak,3830.7,
201506,Fort Totten,Evening,576.2,
201506,Fort Totten,Late Night Peak,15.5,
201506,Fort Totten,Midday,1782.7,
201506,Fort Totten,PM Peak,1480,
201506,Franconia-Springfield,AM Peak,5069,
201506,Franconia-Springfield,Evening,305.3,
201506,Franconia-Springfield,Late Night Peak,4.4,
201506,Franconia-Springfield,Midday,1711.3,
201506,Franconia-Springfield,PM Peak,1019.9,
201506,Friendship Heights,AM Peak,3288.3,
201506,Friendship Heights,Evening,1149.8,
201506,Friendship Heights,Late Night Peak,23.1,
201506,Friendship Heights,Midday,2213.5,
201506,Friendship Heights,PM Peak,2862.5,
201506,Gallery Place-Chinatown,AM Peak,1858.3,
201506,Gallery Place-Chinatown,Evening,7414.2,
201506,Gallery Place-Chinatown,Late Night Peak,259.3,
201506,Gallery Place-Chinatown,Midday,4286.9,
201506,Gallery Place-Chinatown,PM Peak,12432.5,
201506,Georgia Avenue-Petworth,AM Peak,2830.4,
201506,Georgia Avenue-Petworth,Evening,610.4,
201506,Georgia Avenue-Petworth,Late Night Peak,20,
201506,Georgia Avenue-Petworth,Midday,1449.5,
201506,Georgia Avenue-Petworth,PM Peak,1319.6,
201506,Glenmont,AM Peak,4484.9,
201506,Glenmont,Evening,213.2,
201506,Glenmont,Late Night Peak,5.5,
201506,Glenmont,Midday,1034,
201506,Glenmont,PM Peak,549.9,
201506,Greenbelt,AM Peak,3945.9,
201506,Greenbelt,Evening,348,
201506,Greenbelt,Late Night Peak,6.1,
201506,Greenbelt,Midday,1326.5,
201506,Greenbelt,PM Peak,892.1,
201506,Greensboro,AM Peak,304,
201506,Greensboro,Evening,120.5,
201506,Greensboro,Late Night Peak,1.2,
201506,Greensboro,Midday,204.7,
201506,Greensboro,PM Peak,558.2,
201506,Grosvenor,AM Peak,3741.8,
201506,Grosvenor,Evening,226.4,
201506,Grosvenor,Late Night Peak,4.8,
201506,Grosvenor,Midday,947.9,
201506,Grosvenor,PM Peak,792,
201506,Huntington,AM Peak,5750.6,
201506,Huntington,Evening,273.5,
201506,Huntington,Late Night Peak,4,
201506,Huntington,Midday,1406.5,
201506,Huntington,PM Peak,827.2,
201506,Judiciary Square,AM Peak,578.3,
201506,Judiciary Square,Evening,764.7,
201506,Judiciary Square,Late Night Peak,8.1,
201506,Judiciary Square,Midday,1892.1,
201506,Judiciary Square,PM Peak,5904.6,
201506,King Street,AM Peak,3111.9,
201506,King Street,Evening,1100.1,
201506,King Street,Late Night Peak,22.2,
201506,King Street,Midday,2012.9,
201506,King Street,PM Peak,2992.3,
201506,L'Enfant Plaza,AM Peak,2745.7,
201506,L'Enfant Plaza,Evening,1671.5,
201506,L'Enfant Plaza,Late Night Peak,12,
201506,L'Enfant Plaza,Midday,3530.7,
201506,L'Enfant Plaza,PM Peak,13946.7,
201506,Landover,AM Peak,1279.7,
201506,Landover,Evening,99.4,
201506,Landover,Late Night Peak,4.4,
201506,Landover,Midday,356.9,
201506,Landover,PM Peak,186.6,
201506,Largo Town Center,AM Peak,3330.4,
201506,Largo Town Center,Evening,287.4,
201506,Largo Town Center,Late Night Peak,10.1,
201506,Largo Town Center,Midday,806,
201506,Largo Town Center,PM Peak,543.5,
201506,McLean,AM Peak,807.3,
201506,McLean,Evening,102.4,
201506,McLean,Late Night Peak,2,
201506,McLean,Midday,325.6,
201506,McLean,PM Peak,609.1,
201506,McPherson Square,AM Peak,1723.3,
201506,McPherson Square,Evening,2292,
201506,McPherson Square,Late Night Peak,59.6,
201506,McPherson Square,Midday,2774,
201506,McPherson Square,PM Peak,9705,
201506,Medical Center,AM Peak,888.4,
201506,Medical Center,Evening,616.7,
201506,Medical Center,Late Night Peak,4.3,
201506,Medical Center,Midday,977.9,
201506,Medical Center,PM Peak,3539,
201506,Metro Center,AM Peak,1771,
201506,Metro Center,Evening,5864,
201506,Metro Center,Late Night Peak,103.9,
201506,Metro Center,Midday,4802.2,
201506,Metro Center,PM Peak,15680,
201506,Minnesota Avenue,AM Peak,1107.4,
201506,Minnesota Avenue,Evening,218.3,
201506,Minnesota Avenue,Late Night Peak,7.1,
201506,Minnesota Avenue,Midday,793.4,
201506,Minnesota Avenue,PM Peak,595.2,
201506,Morgan Blvd.,AM Peak,1427.2,
201506,Morgan Blvd.,Evening,85.5,
201506,Morgan Blvd.,Late Night Peak,2.8,
201506,Morgan Blvd.,Midday,364,
201506,Morgan Blvd.,PM Peak,217.1,
201506,Mt. Vernon Square-UDC,AM Peak,1304.3,
201506,Mt. Vernon Square-UDC,Evening,679,
201506,Mt. Vernon Square-UDC,Late Night Peak,20.6,
201506,Mt. Vernon Square-UDC,Midday,922,
201506,Mt. Vernon Square-UDC,PM Peak,1841.5,
201506,Navy Yard,AM Peak,1092.8,
201506,Navy Yard,Evening,5256.5,
201506,Navy Yard,Late Night Peak,48.4,
201506,Navy Yard,Midday,1256.5,
201506,Navy Yard,PM Peak,4129.7,
201506,Naylor Road,AM Peak,1567.6,
201506,Naylor Road,Evening,191.1,
201506,Naylor Road,Late Night Peak,5.8,
201506,Naylor Road,Midday,638.6,
201506,Naylor Road,PM Peak,355.4,
201506,New Carrollton,AM Peak,5669.2,
201506,New Carrollton,Evening,336.4,
201506,New Carrollton,Late Night Peak,4.6,
201506,New Carrollton,Midday,1531.5,
201506,New Carrollton,PM Peak,1031.3,
201506,New York Ave,AM Peak,2989.2,
201506,New York Ave,Evening,862,
201506,New York Ave,Late Night Peak,23.1,
201506,New York Ave,Midday,1899.3,
201506,New York Ave,PM Peak,4012.5,
201506,Pentagon,AM Peak,5930.3,
201506,Pentagon,Evening,545.2,
201506,Pentagon,Late Night Peak,3.5,
201506,Pentagon,Midday,2756.8,
201506,Pentagon,PM Peak,6057.9,
201506,Pentagon City,AM Peak,5485.4,
201506,Pentagon City,Evening,1831.5,
201506,Pentagon City,Late Night Peak,14.5,
201506,Pentagon City,Midday,3194,
201506,Pentagon City,PM Peak,3753.6,
201506,Potomac Avenue,AM Peak,1963.5,
201506,Potomac Avenue,Evening,292.5,
201506,Potomac Avenue,Late Night Peak,7.2,
201506,Potomac Avenue,Midday,901.1,
201506,Potomac Avenue,PM Peak,563.2,
201506,Prince George's Plaza,AM Peak,2428.4,
201506,Prince George's Plaza,Evening,511,
201506,Prince George's Plaza,Late Night Peak,9.9,
201506,Prince George's Plaza,Midday,1135.5,
201506,Prince George's Plaza,PM Peak,994.8,
201506,Reagan Washington National Airport,AM Peak,897.7,
201506,Reagan Washington National Airport,Evening,1651.5,
201506,Reagan Washington National Airport,Late Night Peak,27.2,
201506,Reagan Washington National Airport,Midday,2313.5,
201506,Reagan Washington National Airport,PM Peak,2070.6,
201506,Rhode Island Avenue,AM Peak,2604.5,
201506,Rhode Island Avenue,Evening,507.5,
201506,Rhode Island Avenue,Late Night Peak,13.9,
201506,Rhode Island Avenue,Midday,1524.1,
201506,Rhode Island Avenue,PM Peak,1244.8,
201506,Rockville,AM Peak,2269,
201506,Rockville,Evening,350.5,
201506,Rockville,Late Night Peak,6.4,
201506,Rockville,Midday,955.9,
201506,Rockville,PM Peak,1021.2,
201506,Rosslyn,AM Peak,4657.8,
201506,Rosslyn,Evening,1547,
201506,Rosslyn,Late Night Peak,30.5,
201506,Rosslyn,Midday,3087.4,
201506,Rosslyn,PM Peak,6205.5,
201506,Shady Grove,AM Peak,8587.3,
201506,Shady Grove,Evening,428.3,
201506,Shady Grove,Late Night Peak,8.7,
201506,Shady Grove,Midday,2277.8,
201506,Shady Grove,PM Peak,1542.5,
201506,Shaw-Howard University,AM Peak,1652.5,
201506,Shaw-Howard University,Evening,756.8,
201506,Shaw-Howard University,Late Night Peak,54.3,
201506,Shaw-Howard University,Midday,1130.9,
201506,Shaw-Howard University,PM Peak,1528.1,
201506,Silver Spring,AM Peak,6271.1,
201506,Silver Spring,Evening,1130.4,
201506,Silver Spring,Late Night Peak,33.4,
201506,Silver Spring,Midday,2627.1,
201506,Silver Spring,PM Peak,3185.4,
201506,Smithsonian,AM Peak,321.5,
201506,Smithsonian,Evening,1563.5,
201506,Smithsonian,Late Night Peak,15.7,
201506,Smithsonian,Midday,2612,
201506,Smithsonian,PM Peak,8405,
201506,Southern Avenue,AM Peak,3085.3,
201506,Southern Avenue,Evening,270,
201506,Southern Avenue,Late Night Peak,8,
201506,Southern Avenue,Midday,1053.1,
201506,Southern Avenue,PM Peak,538.7,
201506,Spring Hill,AM Peak,555,
201506,Spring Hill,Evening,168.9,
201506,Spring Hill,Late Night Peak,1.2,
201506,Spring Hill,Midday,267.4,
201506,Spring Hill,PM Peak,450.7,
201506,Stadium-Armory,AM Peak,1209.6,
201506,Stadium-Armory,Evening,421.4,
201506,Stadium-Armory,Late Night Peak,8.2,
201506,Stadium-Armory,Midday,664.9,
201506,Stadium-Armory,PM Peak,576.4,
201506,Suitland,AM Peak,3019.7,
201506,Suitland,Evening,284,
201506,Suitland,Late Night Peak,6.5,
201506,Suitland,Midday,1004.1,
201506,Suitland,PM Peak,976.1,
201506,Takoma,AM Peak,3205.7,
201506,Takoma,Evening,345.4,
201506,Takoma,Late Night Peak,11,
201506,Takoma,Midday,1272.3,
201506,Takoma,PM Peak,818.5,
201506,Tenleytown-AU,AM Peak,2166.4,
201506,Tenleytown-AU,Evening,750.2,
201506,Tenleytown-AU,Late Night Peak,12.2,
201506,Tenleytown-AU,Midday,1425.2,
201506,Tenleytown-AU,PM Peak,2208.5,
201506,Twinbrook,AM Peak,2235.5,
201506,Twinbrook,Evening,267.4,
201506,Twinbrook,Late Night Peak,7.6,
201506,Twinbrook,Midday,881.9,
201506,Twinbrook,PM Peak,1006.6,
201506,Tysons Corner,AM Peak,594,
201506,Tysons Corner,Evening,760.5,
201506,Tysons Corner,Late Night Peak,14.4,
201506,Tysons Corner,Midday,599,
201506,Tysons Corner,PM Peak,1465.7,
201506,U Street-Cardozo,AM Peak,2140.9,
201506,U Street-Cardozo,Evening,1869.9,
201506,U Street-Cardozo,Late Night Peak,309,
201506,U Street-Cardozo,Midday,1314.3,
201506,U Street-Cardozo,PM Peak,1942.2,
201506,Union Station,AM Peak,9696.4,
201506,Union Station,Evening,4125.8,
201506,Union Station,Late Night Peak,64.4,
201506,Union Station,Midday,5891.4,
201506,Union Station,PM Peak,12739,
201506,Van Dorn Street,AM Peak,2244.1,
201506,Van Dorn Street,Evening,167.6,
201506,Van Dorn Street,Late Night Peak,3.8,
201506,Van Dorn Street,Midday,555,
201506,Van Dorn Street,PM Peak,397.4,
201506,Van Ness-UDC,AM Peak,2733.7,
201506,Van Ness-UDC,Evening,570.6,
201506,Van Ness-UDC,Late Night Peak,6.9,
201506,Van Ness-UDC,Midday,1400.6,
201506,Van Ness-UDC,PM Peak,1568.5,
201506,Vienna,AM Peak,7938.2,
201506,Vienna,Evening,375.4,
